r_setpoint_ohm,r_actual_ohm,v_out_V,i_measured_A,ocv_V,esr_ohm,v_predicted_V,voltage_error_mV,r_inferred_ohm,soc_pct,used_capacity_mAh,iteration,phase,t_s,cycle
320000,nan,3.223610962117025,1.246810188604286e-05,3.223721981048584,8.904236793518066,3.223610962117025,0.0,258548.65412397895,99.9999946162058,1.2396069673720704e-05,8,sleep,2.6089999999967404,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,2.6560000000026776,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,2.702999999994063,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,2.764999999999418,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,2.812000000005355,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,2.8589999999967404,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,2.9060000000026776,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,2.952999999994063,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,3.014999999999418,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,3.062000000005355,0
320000,nan,3.22361086006154,1.2479563338274602e-05,3.223721981048584,8.904236793518066,3.22361086006154,0.0,258311.1902781712,99.99999384083658,1.4181340540166302e-05,9,sleep,3.1089999999967404,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.1560000000026776,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.202999999994063,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.264999999999418,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.312000000005355,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.3589999999967404,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.4060000000026776,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.452999999994063,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.514999999999418,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.562000000005355,0
320000,nan,3.2236102215871383,1.255126790056238e-05,3.223721981048584,8.904236793518066,3.2236102215871383,0.0,256835.4246858757,99.99999305949805,1.598035560592494e-05,10,sleep,3.6089999999967404,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,3.6560000000026776,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,3.702999999994063,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,3.764999999999418,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,3.812000000005355,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,3.8589999999967404,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,3.9060000000026776,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,3.952999999994063,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,4.014999999999418,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,4.062000000005355,0
320000,nan,3.2236110594430696,1.2457171578716952e-05,3.223721981048584,8.904236793518066,3.2236110594430696,0.0,258775.52051627846,99.99999228401717,1.7765883532218986e-05,11,sleep,4.10899999999674,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.1560000000026776,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.202999999994063,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.264999999999418,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.312000000005355,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.35899999999674,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.4060000000026776,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.452999999994063,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.514999999999418,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.562000000005355,0
320000,nan,3.223610449750226,1.2525643796834629e-05,3.223721981048584,8.904236793518066,3.223610449750226,0.0,257360.85921307042,99.99999152845189,1.9505556281779352e-05,12,sleep,4.60899999999674,0
320000,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,sleep,4.6560000000026776,0
320000,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,sleep,4.702999999994063,0
320000,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,sleep,4.764999999999418,0
320000,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,sleep,4.812000000005355,0
320000,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,sleep,4.85899999999674,0
320000,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,sleep,4.9060000000026776,0
320000,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,sleep,4.952999999994063,0
3200,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,wake,5.0,0
3200,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,wake,5.062000000005355,0
3200,nan,3.22361114580394,1.2447472727217246e-05,3.223721981048584,8.904236793518066,3.22361114580394,0.0,258977.16078182642,99.99999075507647,2.128623640803203e-05,13,wake,5.10899999999674,0
3200,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,wake,5.1560000000026776,0
3200,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,wake,5.202999999994063,0
3200,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,wake,5.264999999999418,0
3200,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,wake,5.312000000005355,0
3200,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,wake,5.35899999999674,0
3200,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,wake,5.4060000000026776,0
3200,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,wake,5.452999999994063,0
3200,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,wake,5.514999999999418,0
3200,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,wake,5.562000000005355,0
320000,nan,3.223610404496611,1.2530726053228136e-05,3.223721981048584,8.904236793518066,3.223610404496611,0.0,257256.4742699927,99.99998999920462,2.3026615026535935e-05,14,sleep,5.60899999999674,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,5.6710000000020955,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,5.717999999993481,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,5.764999999999418,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,5.812000000005355,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,5.875,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,5.9210000000020955,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,5.967999999993481,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,6.014999999999418,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,6.062000000005355,0
320000,nan,3.2236111510840684,1.244687973667169e-05,3.223721981048584,8.904236793518066,3.2236111510840684,0.0,258989.49931897275,99.99998924839048,2.4755348323295892e-05,15,sleep,6.125,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.1710000000020955,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.217999999993481,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.264999999999418,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.312000000005355,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.375,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.4210000000020955,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.467999999993481,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.514999999999418,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.562000000005355,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.625,0
320000,nan,3.2236112023871546,1.2441118087735958e-05,3.223721981048584,8.904236793518066,3.2236112023871546,0.0,259109.4449593629,99.99998847390897,2.6538575249215977e-05,16,sleep,6.6710000000020955,0
320000,nan,3.223610318791708,1.2540351235656999e-05,3.223721981048584,8.904236793518066,3.223610318791708,0.0,257059.01359650557,99.99998771745649,2.8280290698612782e-05,17,sleep,6.717999999993481,0
320000,nan,3.223610318791708,1.2540351235656999e-05,3.223721981048584,8.904236793518066,3.223610318791708,0.0,257059.01359650557,99.99998771745649,2.8280290698612782e-05,17,sleep,6.764999999999418,0
320000,nan,3.223610318791708,1.2540351235656999e-05,3.223721981048584,8.904236793518066,3.223610318791708,0.0,257059.01359650557,99.99998771745649,2.8280290698612782e-05,17,sleep,6.812000000005355,0
320000,nan,3.223610318791708,1.2540351235656999e-05,3.223721981048584,8.904236793518066,3.223610318791708,0.0,257059.01359650557,99.99998771745649,2.8280290698612782e-05,17,sleep,6.875,0
320000,nan,3.223610318791708,1.2540351235656999e-05,3.223721981048584,8.904236793518066,3.223610318791708,0.0,257059.01359650557,99.99998771745649,2.8280290698612782e-05,17,sleep,6.9210000000020955,0
